customer_id,first_name,last_name,segment,region_id,total_orders,total_revenue,avg_order_value,first_order_date,last_order_date
260,Tonya,Larson,Budget,1,4,3035.6,758.9,2023-02-02,2024-09-29
310,Jonathan,Norman,Premium,2,6,3027.98,504.66,2023-05-02,2024-11-25
722,Erica,Rangel,Regular,3,3,3025.14,1008.38,2023-02-16,2024-07-05
695,Jennifer,Newman,Premium,1,4,3010.71,752.68,2023-03-28,2025-02-05
124,Dana,Warner,Regular,2,9,2998.56,333.17,2023-03-05,2024-10-07
657,Joseph,Patel,Regular,1,6,2979.45,496.58,2024-06-22,2025-06-08
511,Vincent,Edwards,Budget,6,5,2978.24,595.65,2023-01-25,2025-03-14
223,Timothy,Mendoza,Regular,4,5,2956.89,591.38,2023-03-23,2025-02-28
668,Kayla,Andrews,Regular,4,5,2956.31,591.26,2023-09-29,2025-01-06
401,Kimberly,Alvarez,Regular,4,3,2952.73,984.24,2023-07-14,2025-06-26
991,Christine,Myers,Regular,2,10,2941.85,294.19,2023-01-10,2025-05-21
682,Taylor,Taylor,Regular,3,3,2932.96,977.65,2023-06-25,2025-01-29
224,Gabriel,Nielsen,Regular,1,5,2927.35,585.47,2024-02-27,2025-05-29
263,Wayne,Walker,Regular,6,7,2921.4,417.34,2023-02-04,2025-05-04
958,Alexis,Levine,Premium,1,5,2915.04,583.01,2023-02-06,2024-01-03
588,Denise,Jacobs,Regular,6,4,2914.76,728.69,2023-01-13,2024-10-12
157,Miguel,Carter,Regular,1,8,2910.61,363.83,2023-11-20,2025-03-02
504,Christopher,Espinoza,Regular,3,5,2908.98,581.8,2023-01-23,2025-03-21
410,Adam,Smith,Regular,2,3,2906.05,968.68,2023-03-29,2024-06-25
771,James,Parks,Enterprise,3,7,2903.28,414.75,2023-02-18,2024-11-17
909,David,Jensen,Regular,3,7,2880.29,411.47,2023-01-11,2025-03-27
175,Mike,Griffin,Regular,2,6,2877.42,479.57,2023-10-01,2025-06-27
358,Tara,Harris,Budget,6,4,2875.2,718.8,2023-09-22,2024-12-06
883,Stefanie,Hansen,Regular,4,2,2869.12,1434.56,2024-03-09,2025-06-17
821,Donna,Becker,Regular,8,9,2868.05,318.67,2023-01-13,2025-06-13
121,Sierra,Barnett,Budget,2,10,2867.12,286.71,2023-01-17,2025-04-06
744,William,Calderon,Enterprise,5,7,2860.84,408.69,2023-02-21,2024-12-16
173,Brian,Rivera,Budget,5,4,2851.8,712.95,2023-02-09,2025-03-31
819,Jonathan,Jacobs,Budget,8,4,2850.78,712.7,2023-04-06,2025-05-18
353,Kathleen,Guerrero,Regular,1,6,2844.11,474.02,2023-03-08,2024-09-02
919,Lindsay,Jones,Regular,1,7,2842.57,406.08,2023-09-04,2025-04-18
33,John,Marshall,Regular,6,4,2839.89,709.97,2023-01-06,2024-10-22
981,Susan,Mclean,Premium,4,3,2839.17,946.39,2024-03-24,2025-04-17
178,Daniel,Hernandez,Enterprise,5,6,2838.86,473.14,2023-01-22,2024-04-19
437,Helen,Bowen,Premium,5,5,2838.22,567.64,2023-11-27,2024-08-10
559,Amy,Cunningham,Regular,7,6,2829.46,471.58,2024-03-07,2025-04-13
895,Mark,Thompson,Regular,4,6,2827.58,471.26,2023-06-13,2025-02-06
637,William,Swanson,Regular,8,4,2827.25,706.81,2023-04-16,2024-10-07
4,Linda,Morales,Regular,1,3,2817.41,939.14,2023-05-25,2024-12-14
641,Julie,Moreno,Premium,1,7,2804.87,400.7,2023-01-18,2025-03-04
651,Eddie,Smith,Regular,6,5,2775.42,555.08,2023-06-24,2025-06-18
294,Mark,Banks,Regular,1,3,2767.74,922.58,2023-04-01,2025-04-15
82,Julie,Kelly,Budget,2,3,2766.6,922.2,2023-02-07,2024-08-31
491,Shelly,Montgomery,Budget,10,4,2754.3,688.58,2023-04-29,2024-12-29
687,Brittany,Leon,Enterprise,6,7,2752.49,393.21,2023-01-31,2025-05-30
354,Scott,Johnson,Budget,1,2,2742.24,1371.12,2023-06-29,2025-03-04
132,Lisa,Long,Premium,9,4,2731.41,682.85,2023-04-17,2023-12-05
982,Gary,Williams,Regular,10,8,2721.38,340.17,2023-03-20,2025-03-30
180,Kim,Flores,Premium,2,5,2696.17,539.23,2023-01-11,2025-06-06
43,Tara,Powell,Regular,5,3,2693.4,897.8,2023-08-29,2025-05-11
414,Tyler,Holmes,Regular,3,8,2668.86,333.61,2023-01-23,2025-06-17
824,Hannah,Nelson,Regular,5,4,2662.99,665.75,2024-12-22,2025-06-26
855,John,Roy,Budget,1,4,2662.0,665.5,2023-04-20,2024-03-24
960,Joseph,Martin,Budget,1,9,2661.3,295.7,2023-01-04,2025-03-05
896,Angela,Parker,Budget,2,3,2657.45,885.82,2023-03-19,2024-11-18
372,Brandi,Holland,Regular,2,4,2643.13,660.78,2023-01-20,2025-05-05
287,Matthew,Brooks,Premium,6,7,2635.47,376.5,2023-02-02,2025-02-28
110,Franklin,Bond,Budget,3,3,2621.71,873.9,2023-07-03,2025-06-19
331,Joshua,Terry,Budget,1,2,2606.86,1303.43,2023-03-17,2024-02-16
860,Mary,Pollard,Regular,2,4,2601.16,650.29,2023-01-30,2024-08-23
326,Amanda,Mendoza,Budget,7,7,2583.1,369.01,2023-06-28,2025-03-22
216,Melissa,Randolph,Premium,5,4,2580.04,645.01,2023-08-23,2025-06-06
856,Justin,White,Budget,7,2,2576.58,1288.29,2023-05-14,2025-03-28
813,John,Herrera,Enterprise,3,4,2572.2,643.05,2023-01-04,2025-02-11
176,Loretta,Barnes,Regular,7,4,2555.58,638.9,2023-03-11,2024-11-06
754,Makayla,Sanders,Budget,2,5,2549.16,509.83,2023-03-02,2025-06-20
94,Shannon,Thomas,Budget,2,5,2547.07,509.41,2023-01-31,2024-04-08
276,Kelly,Ellison,Budget,2,5,2544.02,508.8,2023-01-02,2025-04-06
562,Ryan,Fields,Regular,1,3,2536.26,845.42,2023-04-22,2023-11-29
16,Joseph,Preston,Budget,4,5,2533.74,506.75,2023-07-03,2025-03-12
539,Deanna,Jones,Regular,1,6,2518.33,419.72,2023-01-09,2024-10-24
329,Devon,Rogers,Premium,1,6,2510.76,418.46,2023-01-27,2025-06-14
521,Abigail,Smith,Regular,1,5,2501.43,500.29,2023-01-13,2025-01-08
675,Eric,Smith,Budget,1,9,2497.32,277.48,2023-01-30,2025-05-09
913,Michael,Villarreal,Enterprise,6,7,2475.33,353.62,2023-09-29,2025-03-09
18,Rachel,Flynn,Enterprise,1,5,2465.78,493.16,2023-10-07,2024-10-20
793,Jeremy,Johnson,Premium,7,4,2463.52,615.88,2023-10-21,2025-02-26
751,Sylvia,Lopez,Premium,3,3,2461.38,820.46,2023-01-09,2025-06-09
702,Donald,Horne,Budget,4,4,2446.08,611.52,2023-12-13,2024-06-10
270,Natasha,Zamora,Regular,5,2,2438.09,1219.04,2024-04-29,2025-03-05
235,Lee,Robinson,Budget,7,7,2423.25,346.18,2023-05-29,2025-01-16
625,Donald,Willis,Budget,2,5,2417.9,483.58,2023-01-14,2025-06-30
441,Christopher,Fisher,Regular,4,4,2400.81,600.2,2024-02-07,2025-02-20
25,Elizabeth,Travis,Budget,3,5,2396.38,479.28,2024-03-25,2025-04-17
593,Katherine,Mckay,Regular,6,4,2386.3,596.58,2023-05-27,2025-06-27
471,Caleb,Hood,Regular,8,3,2379.15,793.05,2024-05-13,2024-11-14
591,Charles,Mccall,Budget,6,4,2376.83,594.21,2023-03-20,2025-06-20
638,Ashley,Lewis,Regular,7,5,2373.55,474.71,2023-04-29,2025-03-03
382,Robert,Marshall,Regular,1,4,2360.94,590.24,2023-12-09,2025-01-14
866,Andrew,Lindsey,Regular,5,4,2352.89,588.22,2023-06-02,2024-12-05
426,William,Potter,Regular,2,4,2351.9,587.97,2023-11-23,2025-02-22
83,Lisa,Brown,Budget,6,6,2351.09,391.85,2023-07-25,2025-05-26
233,Bailey,Green,Regular,1,6,2345.74,390.96,2023-04-03,2025-06-23
939,Renee,Christian,Regular,1,5,2331.85,466.37,2023-01-12,2025-04-24
161,Lindsey,Torres,Budget,5,4,2330.9,582.72,2023-08-23,2024-09-06
5,Jeffrey,Bright,Premium,4,2,2325.9,1162.95,2023-02-10,2025-03-15
829,Craig,Gordon,Regular,6,6,2324.95,387.49,2023-04-10,2024-05-31
803,Crystal,Dawson,Enterprise,1,5,2318.95,463.79,2023-11-28,2024-11-01
308,Lawrence,Smith,Regular,3,5,2297.75,459.55,2023-01-20,2025-05-13
17,Andrea,Patterson,Premium,6,3,2288.54,762.85,2023-07-04,2025-06-06
660,Nathan,Torres,Enterprise,1,3,2249.84,749.95,2023-08-12,2025-05-22
998,Gregory,Mitchell,Regular,5,3,2234.55,744.85,2023-03-08,2024-09-02
327,Tiffany,Ford,Regular,4,4,2224.39,556.1,2023-06-06,2025-05-23
627,Kim,Finley,Budget,1,7,2203.92,314.85,2023-11-19,2025-05-27
850,Cassandra,Stokes,Regular,2,7,2175.42,310.77,2023-01-12,2025-04-12
791,Stephanie,Lee,Budget,6,4,2171.68,542.92,2023-09-12,2025-04-29
670,Vickie,Hall,Regular,3,4,2167.63,541.91,2023-04-13,2025-03-13
725,Andrea,Burns,Regular,4,4,2159.3,539.83,2023-10-22,2024-06-29
200,Sergio,Wilson,Regular,3,8,2151.24,268.9,2023-09-12,2025-05-23
739,Brian,Nguyen,Budget,2,3,2149.51,716.5,2025-02-01,2025-06-05
304,Todd,Martinez,Budget,5,5,2147.72,429.54,2023-01-14,2024-07-19
605,Andrew,Newton,Regular,1,4,2143.82,535.95,2023-07-13,2024-12-01
120,Noah,Whitaker,Regular,7,5,2134.87,426.97,2023-05-23,2024-05-23
669,Jamie,White,Regular,1,4,2130.56,532.64,2024-10-22,2025-06-07
658,Kathleen,Chambers,Regular,7,2,2130.06,1065.03,2025-01-16,2025-06-30
889,Brenda,Johns,Budget,1,4,2109.75,527.44,2023-07-15,2024-12-26
162,Angela,Pierce,Regular,7,4,2106.36,526.59,2023-04-15,2025-04-26
908,Ronald,Garza,Budget,1,2,2100.61,1050.3,2025-01-15,2025-04-27
269,Jacob,Mason,Budget,5,4,2097.43,524.36,2023-12-28,2025-06-03
371,Ryan,Clark,Regular,1,3,2087.61,695.87,2023-02-25,2025-02-03
609,Amy,Edwards,Regular,2,3,2080.49,693.5,2024-03-29,2024-08-08
556,Roberto,Rasmussen,Premium,2,4,2068.47,517.12,2023-01-07,2025-05-11
579,Donna,Johnson,Regular,5,4,2067.07,516.77,2024-02-21,2025-03-14
788,Michael,Hunt,Budget,6,2,2066.13,1033.06,2023-08-01,2025-02-06
130,Joseph,Thomas,Enterprise,1,4,2065.37,516.34,2023-03-11,2025-03-23
956,Paul,Stevens,Regular,1,4,2051.39,512.85,2023-01-20,2024-05-12
828,Dawn,Wu,Regular,2,4,2039.22,509.8,2023-06-24,2025-01-25
47,Alexis,Thomas,Regular,6,5,2024.73,404.95,2023-03-12,2024-12-18
874,Alexis,Rogers,Budget,3,4,2023.4,505.85,2023-12-09,2025-05-17
9,Adrian,Zimmerman,Regular,10,6,2022.72,337.12,2023-02-16,2024-04-30
417,Bryan,Lang,Regular,4,3,2016.18,672.06,2023-11-22,2025-05-08
345,Chris,Hampton,Enterprise,2,2,2015.72,1007.86,2025-01-28,2025-01-29
297,Jamie,Rich,Regular,8,7,2008.94,286.99,2023-02-28,2025-03-15
252,John,Porter,Budget,1,5,1999.6,399.92,2024-05-14,2025-03-04
762,Donald,Yang,Regular,1,6,1995.43,332.57,2023-07-31,2025-05-13
342,Katie,White,Regular,8,3,1975.51,658.5,2023-05-15,2024-03-12
692,Yvonne,Ramos,Budget,1,4,1969.14,492.28,2023-06-25,2025-01-15
403,Dominique,Schmidt,Budget,4,4,1954.5,488.62,2023-12-17,2024-12-02
101,Amy,Lowe,Budget,3,4,1950.08,487.52,2023-02-24,2025-06-16
845,William,Choi,Premium,1,4,1946.84,486.71,2023-12-31,2024-05-23
547,Erin,Lucas,Budget,2,3,1929.21,643.07,2024-02-09,2025-05-14
275,Shannon,Wilcox,Regular,4,6,1926.42,321.07,2023-02-07,2024-09-09
456,Karen,Lamb,Enterprise,5,3,1923.8,641.27,2023-03-29,2024-07-08
959,Kelly,Davis,Budget,3,3,1923.27,641.09,2023-06-26,2024-04-15
23,Justin,Beck,Regular,1,4,1909.73,477.43,2025-01-15,2025-04-15
264,Thomas,Mcgee,Regular,9,2,1907.09,953.54,2023-08-27,2024-06-03
823,Shannon,Barker,Regular,4,7,1887.28,269.61,2023-04-20,2025-06-04
202,Brandon,Martin,Regular,3,5,1867.32,373.46,2023-01-11,2024-10-20
931,Michelle,Murray,Premium,1,3,1850.13,616.71,2023-01-04,2023-06-30
282,Dennis,Neal,Regular,8,4,1841.85,460.46,2023-09-17,2025-06-14
586,Nicholas,Aguilar,Enterprise,3,5,1838.98,367.8,2023-04-03,2024-07-31
86,Douglas,Lawson,Regular,1,6,1832.69,305.45,2023-06-03,2025-01-28
603,April,Cox,Regular,2,4,1823.13,455.78,2023-12-01,2025-02-04
232,Theresa,Miller,Budget,2,6,1822.73,303.79,2023-03-18,2025-03-15
38,Victoria,Wilson,Regular,2,2,1814.52,907.26,2025-03-26,2025-04-03
498,Nicholas,Smith,Regular,1,2,1809.59,904.8,2024-05-17,2024-08-08
22,Elizabeth,Gray,Regular,1,5,1804.98,361.0,2023-02-16,2025-03-03
109,Jacqueline,Durham,Regular,3,3,1798.84,599.61,2023-01-12,2024-11-10
493,Anna,Myers,Budget,1,3,1796.18,598.73,2023-05-26,2025-04-09
546,Brian,Nelson,Budget,3,4,1795.7,448.93,2023-03-05,2024-04-23
978,Nicholas,Charles,Regular,8,4,1792.56,448.14,2023-10-29,2025-02-20
434,Veronica,Anderson,Enterprise,5,5,1784.73,356.95,2023-03-16,2024-12-28
942,Karen,Williams,Budget,1,4,1781.11,445.28,2023-12-27,2025-03-24
540,Anthony,Williams,Budget,10,4,1769.07,442.27,2023-03-13,2025-03-20
650,Nicole,Elliott,Regular,1,4,1764.41,441.1,2023-04-16,2025-04-25
103,Maria,Nelson,Budget,6,5,1761.71,352.34,2023-01-13,2024-11-28
228,Nicholas,Harris,Regular,3,7,1756.61,250.94,2023-07-16,2025-05-22
84,Michael,Norman,Regular,7,2,1752.47,876.24,2024-10-26,2025-02-10
704,Tyler,Hartman,Regular,1,3,1742.72,580.91,2023-05-16,2025-06-27
321,Justin,Hamilton,Budget,5,4,1741.9,435.48,2023-05-22,2024-12-02
577,Joshua,Harris,Regular,4,4,1738.55,434.64,2023-01-31,2024-12-19
303,Michael,Levine,Enterprise,1,3,1737.02,579.01,2024-02-11,2025-05-07
868,Melissa,Nolan,Regular,1,4,1716.21,429.05,2024-01-14,2025-02-07
894,Rachel,Spencer,Budget,5,2,1696.9,848.45,2023-04-18,2023-12-16
440,Jay,Johnson,Regular,6,2,1676.24,838.12,2024-01-22,2024-12-02
27,Perry,Carrillo,Regular,4,4,1664.97,416.24,2023-01-06,2024-05-09
61,Cory,Miles,Regular,3,5,1661.65,332.33,2023-08-09,2025-04-23
247,Jeffrey,Miller,Budget,9,2,1646.45,823.22,2023-04-16,2023-09-07
937,Melissa,Lopez,Regular,7,5,1642.29,328.46,2023-12-10,2025-04-23
863,Elizabeth,Palmer,Premium,10,3,1636.92,545.64,2023-11-16,2024-08-08
944,Shannon,Santana,Budget,3,6,1635.73,272.62,2024-01-27,2025-06-08
549,Garrett,Cook,Regular,1,4,1634.03,408.51,2023-06-29,2024-08-30
741,Karen,Compton,Enterprise,9,2,1623.49,811.74,2024-07-03,2024-10-13
643,Andrea,Bell,Budget,1,2,1620.95,810.48,2023-03-21,2023-07-23
14,Diane,Cunningham,Regular,9,4,1599.24,399.81,2023-05-16,2025-04-07
905,Edward,Mitchell,Regular,3,3,1598.94,532.98,2023-01-04,2025-02-01
712,Jennifer,Morris,Budget,8,7,1588.57,226.94,2023-01-16,2025-01-25
994,Amanda,Vasquez,Regular,2,3,1567.98,522.66,2023-06-12,2025-04-06
298,Jacqueline,Hoover,Premium,5,2,1566.0,783.0,2023-07-02,2023-07-31
968,Benjamin,Patterson,Premium,6,4,1550.36,387.59,2023-08-15,2024-06-12
302,Thomas,Harmon,Regular,2,4,1544.39,386.1,2023-09-24,2025-01-29
548,Jeffrey,Holloway,Regular,1,5,1540.03,308.01,2023-01-19,2025-02-14
809,Vincent,Conley,Regular,1,4,1536.81,384.2,2023-11-27,2024-08-11
607,Jeffrey,Hester,Regular,3,3,1531.02,510.34,2023-02-26,2023-10-14
483,Robert,Gentry,Premium,5,2,1528.94,764.47,2023-06-06,2025-03-31
407,Christopher,Fields,Regular,2,3,1528.42,509.47,2024-02-11,2024-10-21
886,Gregory,Reyes,Regular,1,4,1527.86,381.96,2024-03-10,2025-03-28
450,Nicholas,Obrien,Regular,1,3,1506.62,502.21,2023-10-29,2024-03-03
343,Matthew,Bartlett,Regular,1,4,1479.97,369.99,2023-05-18,2025-06-29
104,Thomas,Gonzalez,Regular,1,5,1451.84,290.37,2023-02-28,2024-09-08
879,Faith,Sparks,Budget,1,5,1437.15,287.43,2023-07-29,2025-04-23
639,Carol,Daugherty,Premium,4,4,1434.7,358.67,2023-05-24,2025-01-29
111,Emily,Parker,Budget,4,3,1433.19,477.73,2023-07-06,2024-02-04
941,Jill,Wilkerson,Regular,3,5,1424.35,284.87,2023-03-14,2024-11-08
951,Lisa,Smith,Regular,3,3,1412.53,470.84,2023-04-09,2024-08-31
995,Terri,Lopez,Regular,4,2,1411.2,705.6,2023-05-10,2025-05-07
459,Stephanie,Walton,Premium,8,2,1409.82,704.91,2024-10-22,2024-12-05
988,Tiffany,Hill,Regular,4,2,1406.3,703.15,2023-12-06,2025-02-11
206,Oscar,Brown,Enterprise,4,6,1406.06,234.34,2023-02-11,2025-06-04
983,Rebecca,Wilson,Budget,2,3,1404.86,468.29,2024-03-08,2024-11-06
984,Daniel,Rodriguez,Regular,8,4,1398.18,349.54,2024-03-14,2025-06-10
903,Bobby,Williamson,Regular,5,3,1396.43,465.48,2024-04-09,2024-11-13
565,Greg,Hernandez,Regular,1,4,1393.05,348.26,2023-01-17,2023-10-18
478,Jonathon,Parks,Premium,3,5,1392.54,278.51,2024-09-20,2025-01-24
847,Amy,Obrien,Regular,2,6,1391.7,231.95,2023-04-08,2025-06-30
727,Latasha,Hall,Regular,5,5,1389.38,277.88,2023-10-09,2025-03-04
424,John,Pacheco,Premium,3,4,1373.41,343.35,2023-05-12,2025-02-18
963,Christopher,Chaney,Regular,2,3,1361.83,453.94,2024-01-06,2025-06-02
1000,John,Merritt,Budget,6,3,1349.54,449.85,2023-08-28,2025-06-25
153,Christopher,Hamilton,Regular,5,6,1348.93,224.82,2023-03-08,2025-06-09
355,Thomas,Dickerson,Regular,10,3,1345.99,448.66,2023-02-18,2024-04-05
915,Ronald,Collins,Regular,2,4,1341.97,335.49,2023-09-10,2024-11-04
897,Henry,Griffin,Regular,2,2,1336.24,668.12,2023-03-01,2023-06-12
542,Aimee,Allen,Budget,1,6,1326.5,221.08,2023-02-07,2025-04-05
928,Roger,Hanson,Regular,4,7,1326.14,189.45,2023-01-10,2025-01-20
714,Dana,Thompson,Premium,1,5,1325.1,265.02,2023-04-19,2025-01-30
240,Anna,Bradley,Budget,3,3,1325.1,441.7,2023-04-11,2025-06-08
156,Marc,Butler,Regular,1,1,1323.23,1323.23,2025-05-11,2025-05-11
887,Savannah,Grant,Regular,5,4,1322.56,330.64,2023-02-04,2025-01-29
449,Scott,Wagner,Regular,5,5,1289.35,257.87,2023-05-19,2025-01-07
291,Audrey,Jackson,Budget,5,6,1278.79,213.13,2023-01-13,2023-10-02
318,John,Perkins,Regular,2,4,1263.99,316.0,2024-01-18,2024-09-08
107,Katherine,Thompson,Budget,4,3,1251.01,417.0,2024-04-17,2025-05-16
961,Kimberly,Martinez,Budget,1,3,1250.04,416.68,2023-02-04,2025-05-18
617,Neil,Fitzpatrick,Regular,1,2,1245.21,622.6,2023-10-03,2024-06-23
168,Matthew,Thompson,Enterprise,2,3,1245.1,415.03,2024-02-18,2025-02-12
312,Isabel,Conway,Budget,1,2,1240.83,620.42,2023-05-23,2023-06-30
131,Meagan,James,Budget,4,4,1239.88,309.97,2023-01-08,2025-01-30
388,Samuel,Romero,Premium,6,4,1239.25,309.81,2023-01-16,2024-10-18
165,Kimberly,Howard,Regular,1,3,1235.87,411.96,2023-10-26,2025-04-21
674,Michael,Buckley,Budget,3,4,1218.52,304.63,2023-05-28,2024-09-08
977,Jose,Osborne,Regular,3,3,1217.85,405.95,2024-02-21,2025-06-01
730,Jessica,Flores,Premium,1,3,1199.32,399.77,2023-01-20,2024-10-10
945,Laurie,Jones,Regular,1,4,1187.06,296.76,2023-03-11,2025-05-25
411,David,Wood,Regular,1,3,1170.45,390.15,2023-09-13,2024-07-28
688,Andrew,Bautista,Budget,3,3,1164.23,388.08,2024-03-14,2025-01-21
694,Michael,Schaefer,Regular,3,1,1160.77,1160.77,2024-02-28,2024-02-28
430,Thomas,Hunt,Budget,6,3,1157.12,385.71,2023-08-30,2024-10-20
311,Jeffery,Schneider,Premium,2,3,1110.03,370.01,2023-05-11,2024-01-18
581,Ashley,Johnson,Regular,4,4,1087.37,271.84,2024-02-21,2025-05-14
587,Donna,Meyer,Regular,7,4,1077.86,269.46,2023-01-21,2024-12-09
914,Sandra,Massey,Budget,5,5,1068.28,213.66,2023-02-12,2024-12-21
177,Brad,Miller,Regular,5,4,1033.72,258.43,2023-09-05,2024-09-25
835,Alicia,Davis,Premium,3,4,1020.47,255.12,2023-01-27,2025-04-16
106,Jessica,Wong,Regular,1,6,998.66,166.44,2023-10-12,2024-12-03
962,Margaret,Ramirez,Regular,4,5,995.33,199.07,2023-04-04,2025-04-04
357,Joseph,Dominguez,Regular,4,1,974.58,974.58,2024-05-23,2024-05-23
777,Ricky,Wallace,Premium,3,4,973.9,243.48,2023-06-01,2024-05-22
433,Anthony,Gonzalez,Budget,4,3,949.58,316.53,2023-12-15,2024-09-24
286,Steven,Olsen,Regular,2,5,946.27,189.25,2023-12-23,2025-06-30
185,Diana,Farley,Budget,2,4,936.97,234.24,2023-01-16,2025-05-03
72,Marc,Alvarez,Regular,7,5,936.59,187.32,2023-05-01,2025-06-20
818,Amy,Brown,Budget,3,2,909.55,454.78,2023-10-19,2024-08-02
492,Carlos,Barnes,Regular,2,3,895.39,298.46,2024-01-22,2024-11-25
606,Kelly,Davis,Budget,7,2,886.85,443.42,2024-01-21,2025-02-21
709,David,Cowan,Enterprise,8,2,885.9,442.95,2023-08-26,2025-06-06
690,Katherine,Harris,Enterprise,2,5,873.12,174.62,2023-02-04,2025-02-13
292,Christina,Edwards,Premium,2,5,845.16,169.03,2023-04-03,2025-03-27
123,Joseph,Sanders,Regular,1,1,838.36,838.36,2023-01-27,2023-01-27
307,Suzanne,Vega,Regular,6,4,832.16,208.04,2023-01-21,2024-09-30
912,Ricky,Garcia,Regular,5,1,828.76,828.76,2024-01-18,2024-01-18
516,Melissa,Roberts,Regular,3,2,810.58,405.29,2023-02-03,2024-04-05
207,William,Robles,Regular,1,2,809.71,404.85,2023-03-20,2024-11-27
935,Kelly,Bennett,Regular,4,4,808.07,202.02,2023-11-25,2025-05-07
203,Stephen,Lawrence,Regular,3,2,801.6,400.8,2023-03-15,2023-11-15
936,Michelle,Burns,Regular,5,3,791.49,263.83,2023-07-15,2025-05-17
167,Mary,Cochran,Regular,6,2,783.59,391.79,2023-11-03,2024-12-29
873,Rachel,Holmes,Regular,1,2,768.88,384.44,2025-04-27,2025-04-30
64,Anthony,Nelson,Premium,10,4,754.81,188.7,2023-09-07,2025-06-19
841,Robert,Chase,Regular,5,2,754.76,377.38,2024-01-11,2024-05-26
19,Joseph,Cobb,Regular,2,3,750.73,250.24,2023-09-26,2024-03-16
965,Steven,Pacheco,Budget,1,3,745.06,248.35,2023-01-20,2024-12-06
899,Nicole,Baker,Regular,7,2,736.47,368.24,2024-09-27,2024-10-23
802,Misty,Martin,Regular,3,3,735.07,245.02,2023-04-19,2024-12-18
888,Tamara,Hogan,Regular,1,4,734.44,183.61,2023-04-30,2024-10-23
901,Christopher,Gonzalez,Premium,5,5,733.38,146.68,2023-11-07,2025-04-20
295,Ashley,Peterson,Budget,5,3,731.01,243.67,2024-05-08,2024-12-11
45,Andrea,Reyes,Budget,2,2,730.03,365.02,2023-01-05,2025-05-12
487,David,Johnson,Budget,10,5,729.87,145.97,2023-04-08,2025-06-06
190,Amanda,Cross,Budget,1,4,707.11,176.78,2023-04-13,2024-08-04
378,Brooke,Smith,Budget,3,2,694.01,347.0,2025-01-17,2025-05-05
656,Bonnie,Callahan,Premium,1,2,692.88,346.44,2023-10-13,2025-05-04
880,Melissa,Adams,Budget,9,3,692.74,230.91,2023-08-27,2024-09-30
557,Kevin,Evans,Regular,2,2,670.11,335.05,2024-03-19,2024-06-15
15,Amanda,Wagner,Regular,5,2,669.88,334.94,2023-05-29,2024-10-06
611,Anne,Martin,Budget,6,3,664.07,221.36,2023-08-19,2024-08-28
629,Melvin,Ruiz,Budget,3,2,655.73,327.86,2023-01-21,2024-09-22
583,Monica,Douglas,Budget,1,1,647.77,647.77,2024-04-25,2024-04-25
41,Carly,Preston,Premium,1,2,614.92,307.46,2023-01-03,2025-02-12
435,Wayne,Cohen,Regular,1,2,594.95,297.48,2024-04-27,2025-05-27
330,Todd,Rose,Budget,1,3,584.46,194.82,2023-04-19,2024-03-04
693,Meredith,Webb,Budget,8,3,568.56,189.52,2023-09-09,2023-11-15
630,Michael,Santiago,Regular,1,1,566.26,566.26,2023-02-19,2023-02-19
589,David,Ortiz,Premium,5,3,555.81,185.27,2024-02-24,2024-11-21
333,Nathan,Roberts,Regular,6,4,548.81,137.2,2023-10-07,2025-03-13
590,Veronica,Anderson,Regular,5,2,536.66,268.33,2024-03-07,2025-04-02
496,Sonya,Scott,Regular,5,3,512.97,170.99,2023-07-08,2025-05-08
461,Peggy,Friedman,Enterprise,3,1,500.56,500.56,2023-10-23,2023-10-23
319,Heather,Sparks,Regular,1,2,494.4,247.2,2023-11-18,2024-10-12
703,Luke,West,Regular,5,2,483.96,241.98,2023-04-18,2025-05-14
742,Kathryn,Melton,Enterprise,1,1,472.03,472.03,2023-08-11,2023-08-11
664,Ashley,Farmer,Regular,10,4,464.01,116.0,2023-01-18,2025-05-01
731,Misty,Marshall,Regular,1,2,448.89,224.44,2023-01-24,2025-01-17
348,Jason,Gordon,Premium,2,3,448.42,149.47,2023-08-18,2024-09-07
862,Tina,Christensen,Premium,8,2,447.73,223.86,2024-05-26,2024-06-19
361,Cynthia,Singleton,Regular,3,2,409.49,204.74,2023-11-22,2025-06-20
210,Robert,Herrera,Regular,3,2,396.97,198.48,2023-11-07,2024-08-25
373,Wendy,Crosby,Enterprise,7,1,388.63,388.63,2024-11-16,2024-11-16
677,Jeremy,Lopez,Regular,1,1,383.9,383.9,2024-07-10,2024-07-10
822,Kimberly,Bass,Regular,1,2,372.8,186.4,2024-01-13,2025-03-03
665,Mason,Byrd,Regular,6,2,364.08,182.04,2023-01-15,2025-01-22
573,Tim,Harrington,Regular,5,2,351.57,175.78,2023-01-22,2024-04-25
594,Keith,Hardin,Budget,2,2,341.86,170.93,2023-02-12,2024-05-12
761,Daniel,Moore,Enterprise,1,1,261.88,261.88,2023-08-25,2023-08-25
900,Joshua,Turner,Regular,3,1,258.18,258.18,2025-03-29,2025-03-29
20,Erin,Anthony,Regular,3,2,250.11,125.06,2023-06-01,2024-03-28
142,Curtis,Greer,Regular,1,1,218.68,218.68,2023-12-10,2023-12-10
785,Suzanne,Harding,Regular,1,1,196.8,196.8,2024-08-29,2024-08-29
773,Joseph,Jarvis,Premium,1,1,187.05,187.05,2023-07-27,2023-07-27
